year;month;title_length;authors_no;pages_no;views;cited;url;title;authors
2005;4;83;2;19;480;0;https://www.vopreco.ru/jour/article/view/1425;Управление сбалансированностью федерального бюджета: иностранный долг перед Россией;Мст.Афанасьев, И.Кривогов
2005;4;53;1;20;423;0;https://www.vopreco.ru/jour/article/view/1426;Расширение ЕС и перспективы восточногерманских земель;Л.Цедилин
2005;4;74;1;15;404;1;https://www.vopreco.ru/jour/article/view/1427;Валютная структура международных экономических отношений в начале XXI века;А.Олейнов
2005;4;61;2;17;690;1;https://www.vopreco.ru/jour/article/view/1428;Организационная культура и эффективность: российский контекст;К.Фей, Д.Денисон
2005;4;45;2;12;737;4;https://www.vopreco.ru/jour/article/view/1429;Мировая конкуренция и кластеризация экономики;М.Афанасьев, Л.Мясникова
2005;4;54;1;12;426;0;https://www.vopreco.ru/jour/article/view/1430;Место и роль кооперации в цивилизационном пространстве;В.Егоров
2005;4;46;1;14;638;0;https://www.vopreco.ru/jour/article/view/1431;Проблемы измерения и анализа ВВП в странах СНГ;Ю.Иванов
2005;4;42;1;8;568;0;https://www.vopreco.ru/jour/article/view/1432;Россия на пути к информационному обществу?;К.Лиухто
2005;4;50;1;10;407;1;https://www.vopreco.ru/jour/article/view/1433;Электронный рынок государственных закупок в России;В.Рябцун
2005;4;65;1;17;432;2;https://www.vopreco.ru/jour/article/view/1434;Способен ли частный капитал модернизировать российскую экономику?;С.Дзарасов
2005;4;37;0;4;373;0;https://www.vopreco.ru/jour/article/view/1435;Федоренко Н.П. Россия на рубеже веков;
2005;4;63;0;2;340;0;https://www.vopreco.ru/jour/article/view/1436;Румянцева С.Ю. Длинные волны в экономике: многофакторный анализ;
2005;4;76;0;1;362;0;https://www.vopreco.ru/jour/article/view/1437;Национальная экономика. Учебник. Под общей редакцией акад. РАЕН В. А. Шульги;
2005;4;104;0;3;224;0;https://www.vopreco.ru/jour/article/view/1438;Черной Л. С. Глобализация: прошлое или будущее? Трансформация рыночных хозяйственно-экономических систем;
2005;5;124;4;23;825;11;https://www.vopreco.ru/jour/article/view/1439;Институты: от заимствования к выращиванию (опыт российских реформ и возможности культивирования институциональных изменений);Я.Кузьминов, В.Радаев, А.Яковлев, Е.Ясин
2005;5;44;2;22;684;3;https://www.vopreco.ru/jour/article/view/1440;Экономическое значение гражданского общества;А.Аузан, В.Тамбовцев
2005;5;76;2;15;1910;1;https://www.vopreco.ru/jour/article/view/1441;О специфике экономических институтов социальной сферы (теоретический аспект);Ю.Ольсевич, В.Мазарчук
